SaleID,price
200000,1299.1096781254862
200001,1945.3453023168158
200002,8320.67132322056
200003,1197.4075274890833
200004,1941.8728551893237
200005,1215.7184885567108
200006,461.117396316196
200007,3247.1041019957866
200008,13459.095175334729
200009,598.5572099365262
200010,632.0657103461065
200011,2496.289035400462
200012,5843.880027834811
200013,7674.133957509696
200014,1555.7243005248254
200015,241.99082558159563
200016,1738.4994913584321
200017,8374.447865958875
200018,6842.444722886264
200019,561.4885547179261
200020,23880.799551185315
200021,7792.776351015225
200022,2015.4899449416434
200023,1549.9362991081148
200024,885.8017854553058
200025,8478.348188806833
200026,543.1511512018242
200027,12283.613088765464
200028,4086.80715285441
200029,7880.853316676135
200030,18457.47361010024
200031,13099.552680312478
200032,589.8049874834592
200033,14779.094160516219
200034,687.8961796459025
200035,2044.7593371264077
200036,14291.073162405466
200037,5783.824952456993
200038,1563.0300546724723
200039,352.4525724527735
200040,598.332633199411
200041,25348.625110396802
200042,444.7912848544621
200043,7069.595399426203
200044,19990.612301157504
200045,516.1951736853767
200046,15325.361679950258
200047,17216.499497335062
200048,2085.896807463619
200049,3237.912079942025
200050,653.8756273649557
200051,4601.257167583542
200052,2856.486356416493
200053,499.8922332840427
200054,13991.15284956495
200055,11646.039361342984
200056,5936.44620426915
200057,3170.361388537286
200058,1031.2354496485623
200059,5163.247266830449
200060,8323.210155487612
200061,1134.1724422439163
200062,5619.733539314843
200063,7980.861851333481
200064,1297.9249068663391
200065,1672.7871725583984
200066,493.3566534985664
200067,9984.50641657235
200068,185.45538147992653
200069,18305.00509550606
200070,9003.520172226465
200071,286.90477949292574
200072,6359.438210539083
200073,16922.233892378452
200074,4022.3984794986186
200075,12749.204999556052
200076,3011.860268794123
200077,308.5285043228222
200078,365.3972064756804
200079,2976.200653753173
200080,3121.5194947095683
200081,2095.6397782400245
200082,4014.681825302626
200083,402.36004794675034
200084,1173.8661852001333
200085,1738.2715696625573
200086,6981.972671287868
200087,3376.7708014918126
200088,2648.905758296284
200089,40382.76789161811
200090,2439.778241537853
200091,197.207456787216
200092,1446.756126584475
200093,16088.893093261404
200094,6483.534147170881
200095,5766.800823556642
200096,2532.861767698297
200097,1169.240825107626
200098,418.8583698324223
200099,25673.125833786507
200100,20882.836029558606
200101,7305.620185406638
200102,1812.7115874285953
200103,10846.869772514281
200104,5524.801676240484
200105,4494.32669500017
200106,8243.783623738804
200107,1722.1750160571855
200108,13843.90722861624
200109,7730.672658759286
200110,601.6681313391329
200111,1967.3888453449115
200112,1808.2026518022508
200113,663.6485530468879
200114,2291.605121531166
200115,1231.6679463968524
