SaleID,price
200000,1304.28
200001,1914.43
200002,8660.69
200003,1306.7
200004,38.17
200005,1214.41
200006,466.26
200007,3560.29
200008,10440.95
200009,603.21
200010,646.75
200011,2477.83
200012,5826.16
200013,8020.4
200014,45.6
200015,38.8
200016,1726.11
200017,8629.39
200018,6600.4
200019,695.16
200020,25463.49
200021,7688.64
200022,1931.97
200023,43.25
200024,867.5
200025,7758.84
200026,639.74
200027,12124.23
200028,4119.88
200029,8074.43
200030,16008.7
200031,13833.56
200032,606.0
200033,14553.74
200034,791.72
200035,2012.95
200036,13902.0
200037,6110.51
200038,1591.92
200039,354.42
200040,42.62
200041,27909.6
200042,454.07
200043,7414.28
200044,18578.79
200045,473.84
200046,16673.42
200047,17139.02
200048,2228.65
200049,42.86
200050,486.77
200051,4499.89
200052,2819.55
200053,35.66
200054,13168.7
200055,10716.72
200056,5518.41
200057,3254.92
200058,911.93
200059,5051.71
200060,8164.25
200061,1247.47
200062,5477.16
200063,8378.45
200064,1324.56
200065,1769.94
200066,494.03
200067,10164.3
200068,235.96
200069,16882.68
200070,8449.33
200071,32.18
200072,6730.46
200073,18560.36
200074,4624.97
200075,14093.76
200076,2897.95
200077,15.79
200078,333.79
200079,35.43
200080,3113.66
200081,2037.28
200082,4607.42
200083,404.43
200084,1206.75
200085,1277.77
200086,7257.68
200087,3349.65
200088,2917.56
200089,41412.16
200090,2579.47
200091,24.89
200092,1422.75
200093,15774.73
200094,6699.69
200095,37.0
200096,2608.75
200097,1201.41
200098,442.35
200099,25035.38
200100,21561.48
200101,7229.76
200102,1743.49
200103,11003.06
200104,5602.77
200105,4248.3
200106,8230.61
200107,-3.68
200108,15258.85
200109,7693.8
200110,698.38
200111,1923.45
200112,1797.26
200113,715.8
200114,2242.45
200115,1175.73
200116,14382.73
200117,17177.99
200118,51438.51
200119,214.72
200120,3109.66
200121,2529.45
200122,679.88
200123,2551.27
200124,59974.14
200125,620.32
200126,3041.41
200127,16470.27
200128,1738.89
200129,5824.56
200130,3975.57
200131,3046.23
200132,1675.26
200133,2732.04
200134,1422.37
200135,14.32
200136,3955.16
200137,43.41
200138,10310.11
200139,6535.28
200140,48.31
200141,1473.61
200142,6484.9
200143,7992.98
200144,1387.36
200145,6432.55
200146,-2.2
200147,4497.74
200148,3056.14
200149,46.33
200150,44.11
200151,5136.6
200152,650.65
200153,500.26
200154,6483.35
200155,2626.42
200156,16508.42
200157,8325.41
200158,10001.57
200159,-24.78
200160,6923.56
200161,7535.73
200162,6696.07
200163,23.25
200164,16612.89
200165,15010.49
200166,25386.36
200167,3899.15
200168,37474.84
200169,695.96
200170,2634.82
200171,8620.78
200172,1906.04
200173,36277.34
200174,-2.98
200175,-2.87
200176,7934.78
200177,6074.84
200178,5022.1
200179,3460.52
200180,892.89
200181,18709.0
200182,4209.49
200183,1427.8
200184,-12.18
200185,4061.13
200186,3622.22
200187,5523.85
200188,10268.03
200189,11201.86
200190,3185.98
200191,2855.4
200192,1118.95
200193,4466.19
200194,7605.74
200195,2373.88
200196,45.04
200197,21222.33
200198,1232.56
200199,4369.29
200200,39.34
200201,7840.86
200202,2000.78
200203,1597.27
200204,7998.7
200205,5605.95
200206,832.05
200207,4530.36
200208,5552.15
200209,1072.41
200210,13977.47
200211,5529.71
200212,7714.3
200213,8804.07
200214,19147.85
200215,7111.27
200216,3164.54
200217,1278.53
200218,10228.49
200219,1244.35
200220,2436.84
200221,8251.11
200222,49.83
200223,725.74
