SaleID,price
200000,1259.8611423620728
200001,1960.1010513522062
200002,8256.399436037804
200003,1225.1319942548957
200004,1978.1532408002809
200005,1180.3697770398417
200006,459.2658638770901
200007,3246.6425235439515
200008,13261.351036778695
200009,597.5508774615969
200010,619.0789031735579
200011,2440.4478004987786
200012,6096.476944858612
200013,7536.062578747555
200014,1523.948858094861
200015,251.10141706647687
200016,1760.4913848976785
200017,8287.947869060003
200018,6943.455615024035
200019,568.615833922965
200020,24254.774974876793
200021,7554.2249221209
200022,2107.0341106976143
200023,1561.1178029759108
200024,885.92932775992
200025,8326.970748913684
200026,528.124630121934
200027,12136.548976942322
200028,3986.0388677868677
200029,7901.517566591653
200030,19035.078157017346
200031,13078.071940104166
200032,599.3837854768963
200033,14849.459401657603
200034,657.4990418771378
200035,2002.6739260827123
200036,14312.4395303106
200037,5834.199894987229
200038,1563.216666799541
200039,344.76834052225684
200040,601.4358040686515
200041,25387.90104607308
200042,450.8433419768248
200043,7284.178672911384
200044,19568.65786245216
200045,517.3991867914332
200046,15176.290152539179
200047,17438.47611764516
200048,2133.85195313674
200049,3187.5576055750666
200050,608.339937331177
200051,4564.618843661004
200052,2908.0126500929123
200053,495.26199713003234
200054,13720.045319715837
200055,11615.356683957521
200056,6141.126628530998
200057,3189.5030895082537
200058,1028.5802697810695
200059,5157.380230843459
200060,8490.834242466297
200061,1140.8880729721134
200062,5598.121506991629
200063,8108.326670642685
200064,1296.6928252147275
200065,1654.0934664897404
200066,481.27945904380545
200067,10047.919178879463
200068,188.37298338302043
200069,18014.67004624306
200070,9051.250305834963
200071,286.78250742066047
200072,6538.769853231042
200073,17424.989788124287
200074,3871.761532664305
200075,11798.120623735054
200076,2958.0184643756734
200077,301.73936854305356
200078,360.52182547321723
200079,3069.294213544201
200080,3122.0599784230944
200081,2101.324658955659
200082,3886.5543327056957
200083,402.8990914301009
200084,1204.9771670744888
200085,1652.8353179444998
200086,6918.972422235427
200087,3384.5214616691824
200088,2762.1220988080386
200089,40271.0864144389
200090,2500.2090684984555
200091,203.26035423430508
200092,1458.300330184693
200093,16246.409422031142
200094,6523.143473014383
200095,5823.973855749657
200096,2610.316282003624
200097,1186.3166506898626
200098,424.9079472298523
200099,27417.24933118315
200100,20981.971442539936
200101,7182.257236411627
200102,1809.1073603641862
200103,10781.062861914826
200104,5411.33028405201
200105,4420.774469984235
200106,8261.702144458048
200107,1742.8857643562772
200108,14010.797708496144
200109,8010.997029862563
200110,611.7016219768653
200111,1968.2487225247405
200112,1821.2206943106487
200113,667.6144477316169
200114,2334.655968755437
200115,1186.3464469173364
200116,14219.419532288477
200117,16982.15840101926
200118,48610.95370070653
200119,199.77739411552656
200120,3005.0861974850386
200121,2525.8742544088673
200122,675.5179870379412
200123,2531.6620388982424
200124,55753.722310066936
200125,597.825055149675
200126,3011.3948961798033
200127,15308.09855343029
200128,1604.8875288815861
200129,5951.856460682441
200130,3862.5577402266144
200131,2583.26469596829
200132,1356.9609694904939
200133,2765.4734037068138
200134,1375.7649126313213
200135,3174.660204954163
200136,3897.1278333429004
200137,803.9718716477619
200138,9778.482857577019
200139,6410.642010151845
200140,2766.4500730120853
200141,1452.2549997736526
200142,5251.418592741603
200143,5772.8905335552845
200144,1335.7593017217844
200145,6059.068183863738
200146,2636.9254981149907
200147,4555.519447888314
200148,2865.0577786362464
200149,206.37016439178646
200150,10863.891293642435
200151,5056.695575076449
200152,643.1811509064004
200153,495.150792767624
200154,7888.387107848433
200155,2237.676688908929
200156,16148.82812724853
200157,8153.7121042027675
200158,10563.245302405852
200159,1300.0766249083795
200160,7316.720108404999
200161,7540.270131896859
200162,6560.7123878531565
200163,595.6498309703634
200164,16494.06057658481
200165,14225.216977903037
200166,23503.194221019072
200167,3925.479536829732
200168,36155.47364476477
200169,695.5228002430227
200170,2482.0762239714068
200171,8663.07450817789
200172,1902.8726583634152
200173,34902.425221735175
200174,619.9152628439656
200175,2413.018660695934
200176,7691.613121170941
200177,6116.408495871094
200178,5159.109004564504
200179,4014.4427262160416
200180,902.7152405289454
200181,18326.235473759905
200182,4278.146228653382
200183,1551.9268972977452
200184,2088.539765348138
200185,4410.643203362089
200186,3617.125303273335
200187,5330.841188794113
200188,11708.260496793066
200189,11507.461391067927
200190,3126.2563018579817
200191,3098.0356283778183
200192,1097.9290555816451
200193,4645.328013891412
200194,7476.398795307769
200195,2296.6467338657226
200196,795.3185916209749
200197,22259.189650721106
200198,1241.505806729114
200199,4583.386916632998
200200,431.405430465251
200201,7861.316349875519
200202,2050.1058593600974
200203,1600.4011238438854
200204,8193.582875128539
200205,5413.604008255357
200206,982.4239853950413
200207,4923.404852136583
200208,5938.003202340502
200209,1082.8084338886104
200210,14102.535987360852
200211,5747.927753220494
200212,7823.545224001035
200213,9108.051553969523
200214,18880.153988581176
200215,6898.702725713975
200216,3370.756171081417
200217,1235.5444223547
200218,9967.54600543387
200219,1248.9641384839147
200220,2217.8227621040405
200221,8046.705555177034
200222,2234.7194718754486
200223,758.3413071240307
200224,12656.571822738395
200225,3601.88688372217
200226,1195.9121024524609
200227,9471.686223909343
200228,218.49980637823157
200229,7287.8500711621
200230,8888.99239625742
200231,5048.352528142646
200232,991.7573198712612
200233,7895.575385712085
200234,398.3900501068772
200235,8495.893647330502
200236,11428.575857477907
200237,4922.317163099421
200238,7000.800216619688
200239,8832.492152873752
200240,25109.271694570984
200241,10355.809721817484
200242,3732.6418412754947
200243,3009.5743304413218
200244,6432.421201141424
200245,3806.0887278113314
200246,4329.590808136515
200247,1598.1879301653441
200248,268.63891114917897
200249,10193.105098776778
200250,27482.889939266348
200251,10114.027591669279
200252,794.9953598946855
200253,9863.698843487076
200254,10449.245733622098
200255,7400.183762436327
200256,2636.4668849107056
200257,9485.563937137731
200258,3667.3838967034258
200259,8084.970862786245
200260,1444.049031819557
200261,4151.708606267393
200262,2577.1002745029714
200263,9066.220314990213
200264,7090.196052687325
200265,5613.022742271388
200266,1328.002295254643
200267,14521.234097989298
200268,6986.891192622468
200269,3802.2603641465207
200270,9265.417651230393
200271,2769.043280638773
200272,2614.3434861296937
200273,17667.648486027858
200274,471.0422087454829
200275,14024.21746879669
200276,2037.8111288493064
200277,3202.9998175487854
200278,1599.8372223135814
200279,9029.452354658244
200280,2972.1517276975783
200281,823.2236493771179
200282,12547.242945499529
200283,6288.559675254428
200284,405.6412961392778
200285,5578.122341149313
200286,2626.160398219227
200287,11965.255548817137
200288,12364.780587960853
200289,3090.847643090722
200290,7143.9972687969175
200291,8812.475664214398
200292,1738.8439723496663
200293,9064.70890213592
200294,6459.934974569549
200295,1367.8514342634269
200296,2895.1127735256196
200297,7693.2864430643185
200298,1406.3382904961563
200299,4497.563601927971
200300,5109.395651643565
200301,4847.906736375482
200302,1514.0927451057692
200303,5910.275283943755
200304,2814.534044203809
200305,4153.731085578467
200306,1573.1655961526092
200307,15655.260479054356
200308,1370.1635102743114
200309,1019.9210228585183
200310,1093.552340981225
200311,1237.9812757114942
200312,11716.794226559321
200313,1711.6038080430053
200314,4183.758165535044
200315,958.5459940060722
200316,40319.75370001747
200317,2365.5633573419495
200318,400.1493045067638
200319,10250.940844297415
200320,2854.527135366747
200321,29327.54450573369
200322,17954.86309485178
200323,1547.4697085092976
200324,24703.514596301255
200325,5855.867811643938
200326,2479.067904640597
200327,25013.56542283484
200328,605.6875937494057
200329,7780.913515763486
200330,1871.5451253176952
200331,1483.3918933503965
200332,12339.555923296188
200333,1216.565565259323
200334,532.1716353792941
200335,1474.9081166689823
200336,1380.5258849651646
200337,1001.6599657543604
200338,2034.2896966888661
200339,14199.545818600227
200340,29121.44377050025
200341,2192.3339122198677
200342,6220.884094974101
